%%[13] Albrow et al   CHLM (ISR) CERN (1976)     
23.4     6.07   0  0.17
26.9     6.05   0  0.22
30.5     6.37   0  0.15
32.3     6.32   0  0.22
35.2     7.01   0  0.28
38.3     6.08   0  0.29
