%%Armitage, CHLM (ISR) (1976) |M2<0.05s [14] 
23.3     6.5    0  0.4
27.4     6.3    0  0.4
32.4     6.5    0  0.6
35.5     7.5    0  1.0
38.5     7.3    0  0.8
44.7     7.3    0  0.6
53.7     7.0    0  0.6
62.3     7.5    0  0.6
